1109640284|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 99 / 99]|685|855|Bronze Runic Weapons|1752
1109640523|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 97 / 97]|685|855|Bronze Runic Weapons|1752
1109640776|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 77 / 77]|685|855|Bronze Runic Weapons|1752
1109641044|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 73 / 73]|685|855|Bronze Runic Weapons|1752
1109641250|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 95 / 95]|685|855|Bronze Runic Weapons|1752
1109637420|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 110 / 110]|685|855|Bronze Runic Weapons|1752
1109636985|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 110 / 110]|685|855|Bronze Runic Weapons|1752
1109638352|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 108 / 108]|685|855|Bronze Runic Weapons|1752
1109638580|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 75 / 75]|685|855|Bronze Runic Weapons|1752
1109633331|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 132 / 132]|685|855|Bronze Runic Weapons|1752
1109634048|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 220 / 220]|685|855|Bronze Runic Weapons|1752
1109633834|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 161 / 161]|685|855|Bronze Runic Weapons|1752
1109633483|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 242 / 242]|685|855|Bronze Runic Weapons|1752
1109634341|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 231 / 231]|685|855|Bronze Runic Weapons|1752
1109634789|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 242 / 242]|685|855|Bronze Runic Weapons|1752
1109632316|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 154 / 154]|685|855|Bronze Runic Weapons|1752
1109632633|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 165 / 165]|685|855|Bronze Runic Weapons|1752
1109632926|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 110 / 110]|685|855|Bronze Runic Weapons|1752
1109633120|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 154 / 154]|685|855|Bronze Runic Weapons|1752
1109631516|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 3,500],[crafted by Jasmine Baset],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 106 / 106]|685|855|Bronze Runic Weapons|1752
1083479691|3821|3 gold coin|[3 gold coin],[Weight: 1 stone],[Price: 5]|682|878||0
1123532122|10289|recipe scroll|[recipe scroll],[Weight: 13 stones],[Price: 999],[[a house design blueprint]|679|868||0
1150001916|3821|5 gold coin|[5 gold coin],[Weight: 1 stone],[Price: 10]|664|889||0
1089891704|17707|a rubble wall|[ a rubble wall],[ (Rare)],[Weight: 1 stone],[Price: 50,000]|671|888|Rares!|0
1125444550|16778|blood sun tile|[ blood sun tile],[ (Rare)],[Weight: 1 stone],[Price: 75,000]|671|888|Rares!|0
1124959921|16778|blood sun tile|[ blood sun tile],[ (Rare)],[Weight: 1 stone],[Price: 75,000]|671|888|Rares!|0
1090976219|16778|blood sun tile|[ blood sun tile],[ (Rare)],[Weight: 1 stone],[Price: 75,000]|671|888|Rares!|0
1121322858|43228|a stag painting|[ a stag painting],[ (Epic)],[Weight: 5 stones],[Price: 300,000]|671|888|Rares!|0
1145520343|47349|summer fiend statue|[ summer fiend statue],[ (Epic)],[Hue: Sunburst (1483)],[Weight: 5 stones],[Price: 400,000]|671|888|Rares!|1483
1146411550|10919|a noxious relic|[ a noxious relic],[ (Relic)],[Hue: Belfast (1372)],[Compatible With:],[Meta Dragon],[Quality: Flawed],[Weight: 8 stones],[Price: 1,550,000]|671|886|Relics|1372
1083354090|10919|a paralytic venom relic|[ a paralytic venom relic],[ (Relic)],[Hue: Paralytic (2612)],[Compatible With:],[Meta Steed],[Quality: Flawed],[Weight: 8 stones],[Price: 1,600,000]|671|886|Relics|2612
1086318938|10914|a paralytic venom relic|[ a paralytic venom relic],[ (Relic)],[Hue: Paralytic (2612)],[Compatible With:],[Meta Steed],[Quality: Crumbling],[Weight: 8 stones],[Price: 160,000]|671|886|Relics|2612
1204213815|10914|a quicksilver relic|[ a quicksilver relic],[ (Relic)],[Hue: Fluffy Powder (2955)],[Compatible With:],[Meta Dragon],[Quality: Crumbling],[Weight: 8 stones],[Price: 225,000]|671|886|Relics|2955
1261806857|9908|2 dragon scales|[ 2 dragon scales],[ (Uncommon)],[Hue: Eon (2301)],[Weight: 1 stone],[Price: 999]|673|885|50% Dragonscale 55k!|2301
1096317617|9908|2 dragon scales|[ 2 dragon scales],[ (Uncommon)],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 999]|673|885|50% Dragonscale 55k!|1109
1111309127|9908|2 dragon scales|[ 2 dragon scales],[ (Uncommon)],[Hue: Dragon Red (1645)],[Weight: 1 stone],[Price: 999]|673|885|50% Dragonscale 55k!|1645
1078500470|9908|2 dragon scales|[ 2 dragon scales],[ (Uncommon)],[Hue: Golden Yellows (2216)],[Weight: 1 stone],[Price: 999]|673|885|50% Dragonscale 55k!|2216
1255162338|5990|4 cut cloth|[4 cut cloth],[Weight: 1 stone],[Price: 999]|675|885|50% Empowered 45k|0
1189961438|5044|club|[ club],[Fortified],[Power],[Exceedingly Accurate],[Increases Tactics by 20],[Weight: 9 stones],[Price: 6,000],[Damage Increase +6],[one-handed weapon],[durability 62 / 62]|1366|1957||0
1204743401|5040|war axe|[ war axe],[Vanquishing],[Exceedingly Accurate],[Increases Tactics by 20],[Weight: 8 stones],[Price: 45,000],[Damage Increase +7],[one-handed weapon],[durability 46 / 46]|1366|1957||0
1202711888|5179|maul|[ maul],[Vanquishing],[Supremely Accurate],[Increases Tactics by 25],[Weight: 10 stones],[Price: 60,000],[Damage Increase +7],[one-handed weapon],[durability 49 / 49]|1366|1957||0
1098590761|5444|pirate's skullcap|[ pirate's skullcap],[ (Epic)],[Hue: Montor Moss (2711)],[Layer: Helm],[Weight: 1 stone],[Price: 20,000],[durability 10 / 10]|1362|1959|Summer Drops!|2711
1079674548|47993|a magic jar|[a magic jar],[Weight: 5 stones],[Price: 50,000],[Must be combined with another item]|1362|1959|Summer Drops!|0
1088464933|44730|a circle of gauntle shrooms|[ a circle of gauntle shrooms],[ (Rare)],[Hue: Gauntlet (2591)],[Weight: 5 stones],[Price: 50,000]|1362|1959|Summer Drops!|2591
1123952593|44730|a circle of gauntle shrooms|[ a circle of gauntle shrooms],[ (Rare)],[Hue: Gauntlet (2591)],[Weight: 5 stones],[Price: 50,000]|1362|1959|Summer Drops!|2591
1097247005|47983|a jar of fire flies|[ a jar of fire flies],[ (Epic)],[Weight: 5 stones],[Price: 100,000]|1362|1959|Summer Drops!|0
1080057946|47542|a stuffed unicorn|[ a stuffed unicorn],[ (Epic)],[Weight: 5 stones],[Price: 20,000]|1362|1959|Summer Drops!|0
1184994314|47542|a stuffed unicorn|[ a stuffed unicorn],[ (Epic)],[Weight: 5 stones],[Price: 20,000]|1362|1959|Summer Drops!|0
1177630611|36884|giant shroom|[ giant shroom],[ (Epic)],[Weight: 1 stone],[Price: 800,000]|1362|1959|Summer Drops!|0
1195447014|5991|Midnight Ocean cloth|[Midnight Ocean cloth],[Hue: Midnight Ocean (2233)],[Weight: 1 stone],[Price: 80,000]|1362|1959|Summer Drops!|2233
1087694603|28225|a block of rainbow marble|[a block of rainbow marble],[Hue: Unicorn Vomit (2455)],[Weight: 1 stone],[Price: 225,000],[Must be combined with another item]|1362|1959|Summer Drops!|2455
1078308567|2462|Champagne 2023|[ Champagne 2023],[Blessed],[Hue: Frost (2064)],[Weight: 4 stones],[Price: 2,000],[two-handed weapon],[durability 49 / 49],[Remaining Charges: 100]|1344|1961|All the lootz|2064
1083712923|28835|a shamrock shake|[ a shamrock shake],[ (Magical)],[Hue: Leprechaun (2090)],[Weight: 2 stones],[Price: 500]|1344|1961|All the lootz|2090
1079908736|4129|a Moonglow azure lotus|[a Moonglow azure lotus],[Hue: Moonglow Azure (2575)],[Weight: 1 stone],[Price: 2,000],[Must be combined with another item]|1344|1961|All the lootz|2575
1080829665|28835|a chocolate milkshake|[ a chocolate milkshake],[ (Rare)],[Hue: HairHue 1147 (1148)],[Weight: 13 stones],[Price: 500]|1344|1961|All the lootz|1148
1112865765|6588|a ratman costume|[a ratman costume],[Hue: Pumpkin Spice (1358)],[Weight: 1 stone],[Price: 1,000]|1344|1961|All the lootz|1358
1080993983|10289|a title scroll|[a title scroll],[Weight: 2 stones],[Price: 1,000],[Rarity: Rare],[Male Title: Spider Stomper],[Female Title: Spider Stomper]|1344|1961|All the lootz|1195
1107651824|10289|a title scroll|[a title scroll],[Weight: 2 stones],[Price: 1,000],[Rarity: Rare],[Male Title: Splintered],[Female Title: Splintered]|1344|1961|All the lootz|1195
1076512289|10289|a title scroll|[a title scroll],[Weight: 2 stones],[Price: 1,000],[Rarity: Legendary],[Male Title: Ettin Greaser],[Female Title: Ettin Greaser]|1344|1961|All the lootz|1195
1106080229|5981|oil cloth|[oil cloth],[Hue: Olive (2001)],[Weight: 1 stone],[Price: 200],[Seller's Description:"Cleans Slime From Weapons"]|1344|1964|Repairs PoF Flutes|2001
1123623029|5981|oil cloth|[oil cloth],[Hue: Olive (2001)],[Weight: 1 stone],[Price: 200],[Seller's Description:"Cleans Slime From Weapons"]|1344|1964|Repairs PoF Flutes|2001
1124602398|4102|powder of fortifying|[powder of fortifying],[Hue: Dull Copper (2419)],[Weight: 1 stone],[Price: 7,000],[uses remaining: 10]|1344|1964|Repairs PoF Flutes|2419
1097632537|4102|powder of fortifying|[powder of fortifying],[Hue: Dull Copper (2419)],[Weight: 1 stone],[Price: 7,000],[uses remaining: 10]|1344|1964|Repairs PoF Flutes|2419
1086620096|4102|powder of fortifying|[powder of fortifying],[Hue: Dull Copper (2419)],[Weight: 1 stone],[Price: 7,000],[uses remaining: 10],[Seller's Description:"Adds durability to weapons/armor"]|1344|1964|Repairs PoF Flutes|2419
1135911612|4102|powder of fortifying|[powder of fortifying],[Hue: Dull Copper (2419)],[Weight: 1 stone],[Price: 7,000],[uses remaining: 10],[Seller's Description:"Adds durability to weapons/armor"]|1344|1964|Repairs PoF Flutes|2419
1111029801|4148|iron saw|[ iron saw],[Weight: 2 stones],[Price: 1,000],[crafted by Elysse],[exceptional],[uses remaining: 38],[Seller's Description:"Carpenter Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1128043626|3997|iron sewing kit|[ iron sewing kit],[Weight: 2 stones],[Price: 1,000],[crafted by Elysse],[exceptional],[uses remaining: 4],[Seller's Description:"Tailoring Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1104208333|5981|oil cloth|[oil cloth],[Hue: Olive (2001)],[Weight: 1 stone],[Price: 200],[Seller's Description:"Cleans Slime From Weapons - keep your weapons in tip top condition!"]|1344|1964|Repairs PoF Flutes|2001
1107372307|4102|powder of fortifying|[powder of fortifying],[Hue: Dull Copper (2419)],[Weight: 1 stone],[Price: 7,000],[uses remaining: 10],[Seller's Description:"Increase a weapon's max durability to prolong it's life"]|1344|1964|Repairs PoF Flutes|2419
1207470941|5136|platemail arms|[ platemail arms],[Layer: Arms],[Weight: 5 stones],[Price: 1,000],[strength requirement 40],[durability 53 / 53],[Seller's Description:"Smithy Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1085315031|4027|iron tongs|[ iron tongs],[Weight: 2 stones],[Price: 1,000],[crafted by Elysse],[exceptional],[uses remaining: 40],[Seller's Description:"Smithing Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1178349176|3702|Misc|[Misc],[Weight: 21 stones],[Price: 8,000],[10 items, 20 stones],[Seller's Description:"10x Exceptional Flutes"]|1344|1964|Repairs PoF Flutes|0
1207617791|3702|Misc|[Misc],[Weight: 21 stones],[Price: 8,000],[10 items, 20 stones],[Seller's Description:"10x Exceptional Flutes"]|1344|1964|Repairs PoF Flutes|0
1207627713|10245|normal bamboo flute|[ normal bamboo flute],[Weight: 2 stones],[Price: 800],[crafted by Elysse],[exceptional],[uses remaining: 802],[Seller's Description:"Exceptional Flute"]|1344|1964|Repairs PoF Flutes|0
1207628027|10245|normal bamboo flute|[ normal bamboo flute],[Weight: 2 stones],[Price: 800],[crafted by Elysse],[exceptional],[uses remaining: 854],[Seller's Description:"Exceptional Flute"]|1344|1964|Repairs PoF Flutes|0
1110768881|3722|quarter staff|[ quarter staff],[Exceptional],[Weight: 4 stones],[Price: 1,000],[crafted by Elysse],[exceptional],[Damage Increase +4],[two-handed weapon],[durability 72 / 72],[Seller's Description:"Carpenter Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1106552939|5360|A repair service contract from Elysse, a Legendary tailor|[A repair service contract from Elysse, a Legendary tailor],[Hue: Orange (444)],[Weight: 1 stone],[Price: 1,000],[crafted by Elysse],[Seller's Description:"Tailoring Repair Deeds"]|1344|1964|Repairs PoF Flutes|444
1104211094|5360|A repair service contract from Elysse, a Legendary Carpenter|[A repair service contract from Elysse, a Legendary Carpenter],[Hue: Orange (444)],[Weight: 1 stone],[Price: 1,000],[crafted by Elysse]|1344|1964|Repairs PoF Flutes|444
1207473860|5042|bow|[ bow],[Exceptional],[Weight: 6 stones],[Price: 1,000],[crafted by Elysse],[exceptional],[Damage Increase +4],[range 12],[two-handed weapon],[durability 45 / 45],[Seller's Description:"Fletcher Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1207473361|9922|composite bow|[ composite bow],[Exceptional],[Weight: 5 stones],[Price: 1,000],[crafted by Elysse],[exceptional],[Damage Increase +4],[range 10],[two-handed weapon],[durability 84 / 84],[Seller's Description:"Fletcher Repair Deeds"]|1344|1964|Repairs PoF Flutes|0
1109841886|5356|a tattered, ingeniously drawn treasure map|[a tattered, ingeniously drawn treasure map],[Level 6 Treasure Map],[Weight: 1 stone],[Price: 45,000],[for somewhere in Felucca]|1364|1959|T-Maps|0
1082715386|5356|a tattered, ingeniously drawn treasure map|[a tattered, ingeniously drawn treasure map],[Level 6 Treasure Map],[Weight: 1 stone],[Price: 45,000],[for somewhere in Felucca]|1364|1959|T-Maps|0
1098720489|3185|rose|[ rose],[ (Uncommon)],[Hue: Indigo Ice (2350)],[Weight: 1 stone],[Price: 500]|1344|1962|CONTRACTS AND TMAPS!|2350
1126365380|3196|rose|[ rose],[ (Uncommon)],[Hue: Elite (2062)],[Weight: 1 stone],[Price: 500]|1344|1962|CONTRACTS AND TMAPS!|2062
1088630149|3195|rose|[ rose],[ (Uncommon)],[Hue: Elite (2062)],[Weight: 1 stone],[Price: 500]|1344|1962|CONTRACTS AND TMAPS!|2062
1101299803|3184|rose|[ rose],[ (Uncommon)],[Hue: Indigo Ice (2350)],[Weight: 1 stone],[Price: 500]|1344|1962|CONTRACTS AND TMAPS!|2350
1101164754|3195|rose|[ rose],[ (Uncommon)],[Hue: Metallic Pink (1783)],[Weight: 1 stone],[Price: 500]|1344|1962|CONTRACTS AND TMAPS!|1783
